filename,split,end,fault,true_class,pred_class,p_Normal,p_IR,p_OR,p_B,true_diameter_mil,pred_diameter_mil,load,or_clock,n_windows,correct
12k_Drive_End_B014_0_185.mat,test,Drive,B,B,B,0.000067,0.068260,0.056458,0.875214,14.0,13.8311,0,,236,1
12k_Drive_End_B021_2_224.mat,test,Drive,B,B,B,0.000277,0.002512,0.072639,0.924572,21.0,21.2928,2,,237,1
12k_Drive_End_B028_0_3005.mat,test,Drive,B,B,B,0.000002,0.000520,0.000188,0.999291,28.0,28.1535,0,,234,1
12k_Drive_End_IR007_1_106.mat,test,Drive,IR,IR,IR,0.000000,0.999772,0.000210,0.000018,7.0,6.9187,1,,237,1
12k_Drive_End_IR007_2_107.mat,test,Drive,IR,IR,IR,0.000000,0.999556,0.000420,0.000023,7.0,6.9176,2,,237,1
12k_Drive_End_IR021_3_212.mat,test,Drive,IR,IR,IR,0.000000,0.999680,0.000005,0.000315,21.0,21.0446,3,,237,1
12k_Drive_End_IR028_3_3004.mat,test,Drive,IR,IR,IR,0.000028,0.997384,0.002385,0.000203,28.0,28.0128,3,,236,1
12k_Drive_End_OR007@6_1_131.mat,test,Drive,OR,OR,OR,0.000000,0.000018,0.999940,0.000042,7.0,7.1313,1,6,238,1
12k_Drive_End_OR021@6_0_234.mat,test,Drive,OR,OR,OR,0.000003,0.002266,0.997723,0.000008,21.0,21.3451,0,6,238,1
12k_Fan_End_B007_0_282.mat,test,Fan,B,B,B,0.001135,0.002475,0.001596,0.994794,7.0,7.7904,0,,235,1
12k_Fan_End_IR014_3_277.mat,test,Fan,IR,IR,IR,0.000002,0.999187,0.000752,0.000060,14.0,14.1863,3,,235,1
12k_Fan_End_IR021_3_273.mat,test,Fan,IR,IR,IR,0.000000,0.998933,0.000058,0.001008,21.0,20.7282,3,,235,1
12k_Fan_End_OR007@12_0_302.mat,test,Fan,OR,OR,B,0.000030,0.000015,0.119147,0.880808,7.0,14.7907,0,12,235,0
12k_Fan_End_OR007@3_1_299.mat,test,Fan,OR,OR,OR,0.000008,0.000009,0.960829,0.039154,7.0,7.5874,1,3,235,1
12k_Fan_End_OR007@6_0_294.mat,test,Fan,OR,OR,OR,0.000002,0.158123,0.841714,0.000161,7.0,6.9013,0,6,235,1
12k_Fan_End_OR014@3_2_311.mat,test,Fan,OR,OR,OR,0.000001,0.000097,0.999791,0.000111,14.0,14.5248,2,3,235,1
normal_1_98.mat,test,Normal,Normal,Normal,Normal,0.999315,0.000001,0.000178,0.000507,0.0,0.0000,1,,235,1
