filename,split,end,fault,true_class,pred_class,p_Normal,p_IR,p_OR,p_B,true_diameter_mil,pred_diameter_mil,load,or_clock,n_windows,correct
12k_Drive_End_B014_0_185.mat,test,Drive,B,B,B,0.000081,0.081609,0.034757,0.883553,14.0,15.3509,0,,118,1
12k_Drive_End_B021_2_224.mat,test,Drive,B,B,B,0.000161,0.001668,0.419024,0.579147,21.0,21.3881,2,,119,1
12k_Drive_End_IR007_1_106.mat,test,Drive,IR,IR,IR,0.000012,0.995423,0.004394,0.000170,7.0,7.0025,1,,119,1
12k_Drive_End_IR007_2_107.mat,test,Drive,IR,IR,IR,0.000011,0.995751,0.004059,0.000178,7.0,7.4169,2,,119,1
12k_Drive_End_IR021_3_212.mat,test,Drive,IR,IR,IR,0.000005,0.997518,0.000523,0.001954,21.0,21.1689,3,,119,1
12k_Drive_End_OR007@6_1_131.mat,test,Drive,OR,OR,OR,0.000005,0.000202,0.999786,0.000008,7.0,6.8521,1,6,119,1
12k_Drive_End_OR021@6_0_234.mat,test,Drive,OR,OR,OR,0.000003,0.000264,0.999722,0.000011,21.0,21.1747,0,6,119,1
12k_Fan_End_B007_0_282.mat,test,Fan,B,B,B,0.000398,0.002016,0.014798,0.982789,7.0,10.7621,0,,118,1
12k_Fan_End_IR014_3_277.mat,test,Fan,IR,IR,IR,0.000004,0.995796,0.003010,0.001190,14.0,13.5586,3,,118,1
12k_Fan_End_IR021_3_273.mat,test,Fan,IR,IR,IR,0.000002,0.999020,0.000345,0.000633,21.0,20.7205,3,,118,1
12k_Fan_End_OR007@12_0_302.mat,test,Fan,OR,OR,B,0.000413,0.211229,0.125339,0.663019,7.0,12.6385,0,12,118,0
12k_Fan_End_OR007@3_1_299.mat,test,Fan,OR,OR,OR,0.000056,0.000422,0.982978,0.016543,7.0,6.4708,1,3,118,1
12k_Fan_End_OR007@6_0_294.mat,test,Fan,OR,OR,OR,0.000104,0.298251,0.699391,0.002254,7.0,6.7374,0,6,118,1
12k_Fan_End_OR014@3_2_311.mat,test,Fan,OR,OR,OR,0.000025,0.002880,0.996341,0.000754,14.0,13.7161,2,3,118,1
normal_1_98.mat,test,Normal,Normal,Normal,Normal,0.997574,0.000015,0.000513,0.001899,0.0,0.0000,1,,118,1
