filename,split,end,fault,true_class,pred_class,p_Normal,p_IR,p_OR,p_B,true_diameter_mil,pred_diameter_mil,load,or_clock,n_windows,correct
12k_Drive_End_B014_2_187.mat,test,Drive,B,B,B,0.000005,0.000429,0.000049,0.999517,14.0,14.9624,2,,237,1
12k_Drive_End_B028_2_3007.mat,test,Drive,B,B,B,0.000002,0.000194,0.000560,0.999243,28.0,27.9023,2,,235,1
12k_Drive_End_IR007_0_105.mat,test,Drive,IR,IR,IR,0.000000,0.999011,0.000988,0.000001,7.0,6.2886,0,,235,1
12k_Drive_End_IR021_2_211.mat,test,Drive,IR,IR,IR,0.000001,0.992113,0.000097,0.007790,21.0,20.0869,2,,236,1
12k_Drive_End_IR028_2_3003.mat,test,Drive,IR,IR,IR,0.000008,0.998178,0.001269,0.000544,28.0,27.8136,2,,236,1
12k_Drive_End_OR007@12_1_158.mat,test,Drive,OR,OR,OR,0.000009,0.000255,0.929730,0.070006,7.0,6.1560,1,12,237,1
12k_Drive_End_OR007@3_2_146.mat,test,Drive,OR,OR,OR,0.000000,0.000183,0.999711,0.000106,7.0,7.3353,2,3,236,1
12k_Drive_End_OR007@6_3_133.mat,test,Drive,OR,OR,OR,0.000001,0.000511,0.999301,0.000188,7.0,7.4497,3,6,238,1
12k_Drive_End_OR021@3_2_248.mat,test,Drive,OR,OR,OR,0.000012,0.000467,0.999024,0.000496,21.0,21.4489,2,3,237,1
12k_Drive_End_OR021@6_1_235.mat,test,Drive,OR,OR,OR,0.000004,0.000331,0.998644,0.001021,21.0,21.4199,1,6,237,1
12k_Fan_End_B014_0_286.mat,test,Fan,B,B,B,0.000107,0.004838,0.007467,0.987588,14.0,14.8997,0,,237,1
12k_Fan_End_B014_1_287.mat,test,Fan,B,B,B,0.029163,0.002334,0.003561,0.964942,14.0,13.2515,1,,236,1
12k_Fan_End_B014_2_288.mat,test,Fan,B,B,B,0.000062,0.007371,0.000669,0.991898,14.0,14.5602,2,,237,1
12k_Fan_End_IR007_1_279.mat,test,Fan,IR,IR,IR,0.000000,0.990241,0.009754,0.000004,7.0,6.4105,1,,236,1
12k_Fan_End_OR007@12_3_307.mat,test,Fan,OR,OR,OR,0.000029,0.000119,0.694325,0.305527,7.0,7.1881,3,12,235,1
12k_Fan_End_OR014@3_0_310.mat,test,Fan,OR,OR,OR,0.000002,0.000044,0.991408,0.008546,14.0,13.3121,0,3,236,1
normal_2_99.mat,test,Normal,Normal,Normal,Normal,0.995928,0.000008,0.003672,0.000392,0.0,0.0000,2,,235,1
