filename,split,end,fault,true_class,pred_class,p_Normal,p_IR,p_OR,p_B,true_diameter_mil,pred_diameter_mil,load,or_clock,n_windows,correct
12k_Drive_End_B014_2_187.mat,test,Drive,B,B,B,0.000108,0.000095,0.000298,0.999499,14.0,16.8366,2,,237,1
12k_Drive_End_B028_2_3007.mat,test,Drive,B,B,B,0.000000,0.000000,0.001002,0.998998,28.0,31.4386,2,,235,1
12k_Drive_End_IR007_0_105.mat,test,Drive,IR,IR,IR,0.000000,0.997780,0.002220,0.000000,7.0,11.2682,0,,235,1
12k_Drive_End_IR021_2_211.mat,test,Drive,IR,IR,IR,0.000000,0.997058,0.002553,0.000389,21.0,21.3057,2,,236,1
12k_Drive_End_IR028_2_3003.mat,test,Drive,IR,IR,IR,0.000000,0.999997,0.000004,0.000000,28.0,29.7515,2,,236,1
12k_Drive_End_OR007@12_1_158.mat,test,Drive,OR,OR,OR,0.000000,0.000101,0.989514,0.010385,7.0,9.4751,1,12,237,1
12k_Drive_End_OR007@3_2_146.mat,test,Drive,OR,OR,OR,0.000000,0.000000,1.000000,0.000000,7.0,5.1524,2,3,236,1
12k_Drive_End_OR007@6_3_133.mat,test,Drive,OR,OR,OR,0.000000,0.000030,0.999970,0.000001,7.0,13.1074,3,6,238,1
12k_Drive_End_OR021@3_2_248.mat,test,Drive,OR,OR,OR,0.000000,0.000004,0.999949,0.000047,21.0,23.6617,2,3,237,1
12k_Drive_End_OR021@6_1_235.mat,test,Drive,OR,OR,OR,0.000000,0.000040,0.999958,0.000002,21.0,22.9616,1,6,237,1
12k_Fan_End_B014_0_286.mat,test,Fan,B,B,B,0.000025,0.000151,0.004297,0.995527,14.0,17.8201,0,,237,1
12k_Fan_End_B014_1_287.mat,test,Fan,B,B,B,0.007222,0.002215,0.055463,0.935100,14.0,14.4573,1,,236,1
12k_Fan_End_B014_2_288.mat,test,Fan,B,B,B,0.000001,0.009842,0.009497,0.980660,14.0,14.8707,2,,237,1
12k_Fan_End_IR007_1_279.mat,test,Fan,IR,IR,IR,0.000000,0.743638,0.256349,0.000014,7.0,9.8054,1,,236,1
12k_Fan_End_OR007@12_3_307.mat,test,Fan,OR,OR,OR,0.000000,0.000000,0.981761,0.018239,7.0,11.7804,3,12,235,1
12k_Fan_End_OR014@3_0_310.mat,test,Fan,OR,OR,OR,0.000000,0.000000,0.999996,0.000004,14.0,16.8699,0,3,236,1
normal_2_99.mat,test,Normal,Normal,Normal,Normal,0.998186,0.000655,0.000767,0.000393,0.0,0.0000,2,,235,1
