filename,split,end,fault,true_class,pred_class,p_Normal,p_IR,p_OR,p_B,true_diameter_mil,pred_diameter_mil,load,or_clock,n_windows,correct
12k_Drive_End_B007_2_120.mat,test,Drive,B,B,B,0.000050,0.000284,0.000126,0.999540,7.0,6.7472,2,,236,1
12k_Drive_End_B021_0_222.mat,test,Drive,B,B,B,0.000100,0.000310,0.000918,0.998672,21.0,12.1515,0,,237,1
12k_Drive_End_IR007_3_108.mat,test,Drive,IR,IR,IR,0.000004,0.998016,0.001962,0.000018,7.0,6.9648,3,,239,1
12k_Drive_End_IR014_0_169.mat,test,Drive,IR,IR,IR,0.005102,0.620112,0.370992,0.003793,14.0,17.6007,0,,236,1
12k_Drive_End_IR021_1_210.mat,test,Drive,IR,IR,IR,0.000131,0.725159,0.006178,0.268532,21.0,19.9147,1,,236,1
12k_Drive_End_OR014@6_3_200.mat,test,Drive,OR,OR,OR,0.000838,0.004579,0.980132,0.014450,14.0,13.7078,3,6,237,1
12k_Drive_End_OR021@3_1_247.mat,test,Drive,OR,OR,OR,0.000019,0.001369,0.997658,0.000954,21.0,20.0332,1,3,237,1
12k_Drive_End_OR021@6_3_237.mat,test,Drive,OR,OR,OR,0.000007,0.000424,0.999465,0.000105,21.0,20.0681,3,6,237,1
12k_Fan_End_B007_2_284.mat,test,Fan,B,B,B,0.000452,0.000039,0.015208,0.984300,7.0,7.3697,2,,236,1
12k_Fan_End_B021_1_291.mat,test,Fan,B,B,B,0.000214,0.000785,0.013237,0.985764,21.0,15.7665,1,,236,1
12k_Fan_End_IR014_1_276.mat,test,Fan,IR,IR,IR,0.000297,0.990459,0.004578,0.004666,14.0,13.2345,1,,236,1
12k_Fan_End_OR007@12_2_306.mat,test,Fan,OR,OR,OR,0.000005,0.000007,0.999806,0.000182,7.0,6.6814,2,12,236,1
12k_Fan_End_OR007@6_1_295.mat,test,Fan,OR,OR,OR,0.000006,0.000158,0.999648,0.000188,7.0,7.0061,1,6,236,1
12k_Fan_End_OR021@3_1_316.mat,test,Fan,OR,OR,OR,0.000735,0.373759,0.600139,0.025367,21.0,17.7774,1,3,234,1
normal_3_100.mat,test,Normal,Normal,Normal,Normal,0.999226,0.000135,0.000282,0.000357,0.0,0.0000,3,,236,1
